"","orig_url","domain"
"2124","https://t.co/hHpVSAtQXN","domain_2"
"2125","https://t.co/D12r8XpShy","domain_2"
"2126","https://t.co/CJHH17duli","domain_462"
"2127","https://t.co/Oa6B0Z2H6Y","domain_14"
"2128","https://t.co/1cvEGTIZOG","domain_2"
"2129","https://t.co/Y3FO0gHg8t","domain_2"
"2130","https://t.co/i2El5aCrRW","domain_2"
"2131","https://t.co/2WHegYGS3k","domain_33"
"2132","https://t.co/5b0BH8vPM6","domain_2"
"2133","https://t.co/p5JPjgiipW","domain_2"
"2134","https://t.co/UBywQHoaWr","domain_2"
"2135","https://t.co/WATsmxYTVa","domain_4"
"2136","https://t.co/tCXxHdJAs6","domain_2"
"2137","https://t.co/jcPxOrV3AU","domain_589"
"2138","https://t.co/drf3mmRbyx","domain_2"
"2139","https://t.co/bMSeDZOfSV","domain_2"
"2140","https://t.co/ItFbBz9xYC","domain_13"
"2141","https://t.co/N0tAwGeZJx","domain_13"
"2142","https://t.co/fz1HAEj255","domain_13"
"2143","https://t.co/MLZG4l0xnL","domain_2"
"2144","https://t.co/TwqVKZY6Dn","domain_207"
"2145","https://t.co/eeyveTLAHW","domain_2"
"2146","https://t.co/if0BiyubC4","domain_2"
"2147","https://t.co/8GtRvEcE1N","domain_590"
"2148","https://t.co/k5FIJaNkJb","domain_26"
"2149","https://t.co/hTvyEnXCBS","domain_33"
"2150","https://t.co/xSvPzxYRe3","domain_2"
"2151","https://t.co/kmPfhGlhoo","domain_591"
"2152","https://t.co/TwqVKZY6Dn","domain_207"
"2153","https://t.co/QoInQ6gc9M","domain_2"
"2154","https://t.co/V5gTUnwohy","domain_2"
"2155","https://t.co/mcEjZzxgh8","domain_2"
"2156","https://t.co/0KTxo7HLne","domain_2"
"2157","https://t.co/mQfOfKXtyh","domain_2"
"2158","https://t.co/ykuAuOV9jO","domain_33"
"2159","https://t.co/ejrGK69aeq","domain_2"
"2160","https://t.co/QGCAqdfEKf","domain_570"
"2161","https://t.co/e7DRPQUW4G","domain_2"
"2162","https://t.co/nAdAvcq9VA","domain_592"
"2163","https://t.co/kAF3WdRmTn","domain_593"
"2164","https://t.co/tTmJgq6ayM","domain_287"
"2165","https://t.co/aL28RVkqPQ","domain_4"
"2166","https://t.co/WZ809L8zP5","domain_594"
"2167","https://t.co/7cMf3noYNc","domain_595"
"2168","https://t.co/GPBXRrDc07","domain_2"
"2169","https://t.co/pehH7wHZ0g","domain_14"
"2170","https://t.co/G1Nw99YJ8U","domain_596"
"2171","https://t.co/KcRnMJKJ73","domain_20"
"2172","https://t.co/3OionqlFQL","domain_89"
"2173","https://t.co/VJRHkmHpu2","domain_597"
"2174","https://t.co/WtaFaepuKZ","domain_216"
"2175","https://t.co/MMSoOOOa70","domain_4"
"2176","https://t.co/jc16CZn0NC","domain_2"
"2177","https://t.co/hgxMBmrDa3","domain_2"
"2178","https://t.co/BehfHspPud","domain_598"
"2179","https://t.co/HikDC1fM2F","domain_2"
"2180","https://t.co/Iqr6v6DTHr","domain_216"
"2181","https://t.co/lKXi6UXjaQ","domain_521"
"2182","https://t.co/4UrtBEAcE5","domain_599"
"2183","https://t.co/vdbj2o0IYX","domain_2"
"2184","https://t.co/Kx1YnSME5T","domain_14"
"2185","https://t.co/1VI2RNbK2i","domain_600"
"2186","https://t.co/IDY9KsCaVV","domain_601"
"2187","https://t.co/sNaYMLDIUN","domain_2"
"2188","https://t.co/amEA3LaMDj","domain_64"
"2189","https://t.co/aVV6hPNpch","domain_216"
"2190","https://t.co/0T9yd557rY","domain_602"
"2191","https://t.co/0OjKuLqO5I","domain_143"
"2192","https://t.co/wkmcPmCtgu","domain_2"
"2193","https://t.co/E65V80FCus","domain_603"
"2194","https://t.co/FcFpijiqt5","domain_260"
"2195","https://t.co/tdeS8MEAR2","domain_2"
"2196","https://t.co/dIh1TgQhej","domain_604"
"2197","https://t.co/tL93AOd3ER","domain_14"
"2198","https://t.co/9pmBTxmoAL","domain_373"
"2199","https://t.co/mO7DbBdFVR","domain_33"
"2200","https://t.co/0ScNWe8XbV","domain_2"
"2201","https://t.co/cG9GAkbPta","domain_2"
"2202","https://t.co/U3WAO8asFg","domain_33"
"2203","https://t.co/hC6hZs4wSI","domain_2"
"2204","https://t.co/Ox6OUw3Yut","domain_2"
"2205","https://t.co/yXnagsqvBM","domain_2"
"2206","https://t.co/Otblb9PJ2I","domain_14"
"2207","https://t.co/SjtvzgGcXU","domain_196"
"2208","https://t.co/F30F9V0aSI","domain_33"
"2209","https://t.co/5B5a1HDzF6","domain_2"
"2210","https://t.co/hTqVF44UQs","domain_33"
"2211","https://t.co/PvXeLxCJeu","domain_2"
"2212","https://t.co/ucUDwIU3aN","domain_194"
"2213","https://t.co/CLfa0PY5Lm","domain_2"
"2214","https://t.co/UlxF6dq3ns","domain_6"
"2215","https://t.co/pjOG1LcYYV","domain_2"
"2216","https://t.co/lKJFabQzb3","domain_194"
"2217","https://t.co/aTCMrjzJTp","domain_4"
"2218","https://t.co/mP0tmdzyIE","domain_605"
"2219","https://t.co/aomQ1RYKmJ","domain_2"
"2220","https://t.co/IuEm2g1Nzp","domain_2"
"2221","https://t.co/4zmcqRMOIs","domain_2"
"2222","https://t.co/9jCIBenckz","domain_2"
"2223","https://t.co/BhufevaGPu","domain_2"
"2224","https://t.co/6KGMVkbPLR","domain_606"
"2225","https://t.co/r5StV25ZhQ","domain_13"
"2226","https://t.co/67TjN9EgyK","domain_2"
"2227","https://t.co/Kw3vq4niJQ","domain_607"
"2228","https://t.co/61fALvOCuK","domain_33"
"2229","https://t.co/1MuTpFcgDL","domain_2"
"2230","https://t.co/PdKHBdG9hO","domain_608"
"2231","https://t.co/oRSmW5Airj","domain_609"
"2232","https://t.co/5hlJUcxI0S","domain_2"
"2233","https://t.co/rjEbpiB5rZ","domain_610"
"2234","https://t.co/w00kjPrfdR","domain_33"
"2235","https://t.co/mIXl1pFRJe","domain_2"
"2236","https://t.co/wRNpywyaLj","domain_33"
"2237","https://t.co/Qv7IYdoVx9","domain_2"
"2238","https://t.co/E6BnWxFtkb","domain_33"
"2239","https://t.co/Ww2uVHRy89","domain_2"
"2240","https://t.co/4rY6zhcPOQ","domain_611"
"2241","https://t.co/xxkHjySn0p","domain_33"
"2242","https://t.co/JEVHKNJGBX","domain_2"
"2243","https://t.co/jCDd6SD6Qn","domain_33"
"2244","https://t.co/9gUCkjghms","domain_2"
"2245","https://t.co/CVPdVHxd1R","domain_612"
"2246","https://t.co/FDMXP4FcMo","domain_2"
"2247","https://t.co/VmKexjTyG4","domain_2"
"2248","https://t.co/VDeFmulx43","domain_33"
"2249","https://t.co/yqpAIjSa5g","domain_2"
"2250","https://t.co/fuZ7y44P4I","domain_260"
"2251","https://t.co/0AIV5KhZjv","domain_33"
"2252","https://t.co/q6HHZbFxCv","domain_2"
"2253","https://t.co/mTmoIa0Oo0","domain_33"
"2254","https://t.co/Nn4ZtCmSRU","domain_2"
"2255","https://t.co/XWN7rgVkzC","domain_33"
"2256","https://t.co/SWPDQ84boI","domain_2"
"2257","https://t.co/ApWXS5Mm44","domain_33"
"2258","https://t.co/DS76loZLSu","domain_2"
"2259","https://t.co/IfM6v6480P","domain_2"
"2260","https://t.co/o7x8oDiBqU","domain_33"
"2261","https://t.co/jWqxKwSOLL","domain_2"
"2262","https://t.co/NJVPXzMj5V","domain_2"
"2263","https://t.co/Ijd7WzV5t9","domain_2"
"2264","https://t.co/yo9q6WxweU","domain_33"
"2265","https://t.co/n581wQqyAS","domain_2"
"2266","https://t.co/Gg0dZSvBZ7","domain_2"
"2267","https://t.co/kBe91aRCdw","domain_2"
"2268","https://t.co/d3P88xdLEc","domain_33"
"2269","https://t.co/j2DDvh7fY0","domain_2"
"2270","https://t.co/O1SMUh2unn","domain_33"
"2271","https://t.co/xqj6WgiuQH","domain_2"
"2272","https://t.co/62OddEkVLi","domain_611"
"2273","https://t.co/1QT51r5h98","domain_33"
"2274","https://t.co/OQH1JbUEnl","domain_2"
"2275","https://t.co/gTqMGsgcsB","domain_613"
"2276","https://t.co/5xmCE6JufS","domain_33"
"2277","https://t.co/3Zo7PX3p1V","domain_2"
"2278","https://t.co/Yrd3nPC9V0","domain_33"
"2279","https://t.co/AnRd0VIfwK","domain_2"
"2280","https://t.co/8Mk9TD4RRL","domain_33"
"2281","https://t.co/W20rH3Ai9J","domain_2"
"2282","https://t.co/O097vSOtxk","domain_33"
"2283","https://t.co/I23Xy7iEjj","domain_2"
"2284","https://t.co/fDSaoOiskJ","domain_33"
"2285","https://t.co/2uVmq4vAfQ","domain_2"
"2286","https://t.co/D02sbM0ojs","domain_260"
"2287","https://t.co/O5adXdNnII","domain_410"
"2288","https://t.co/6zCfHi7Srw","domain_33"
"2289","https://t.co/vWYkDaU1vm","domain_2"
"2290","https://t.co/nOSvu0Zx4x","domain_614"
"2291","https://t.co/5mJZJNkPfn","domain_2"
"2292","https://t.co/fs7vro5seS","domain_14"
"2293","https://t.co/EBJz2MxLr3","domain_33"
"2294","https://t.co/jvVD8smJMw","domain_2"
"2295","https://t.co/SeMw5cQ7Dg","domain_260"
"2296","https://t.co/MJMwA72ER6","domain_33"
"2297","https://t.co/ADx9iYi246","domain_2"
"2298","https://t.co/arR2CVbqJJ","domain_33"
"2299","https://t.co/nahMndn8X1","domain_2"
"2300","https://t.co/xLq8G6vb2r","domain_615"
"2301","https://t.co/5PmikAVyKL","domain_284"
"2302","https://t.co/uSiN3M9kgI","domain_580"
"2303","https://t.co/Mo5lmviPw5","domain_2"
"2304","https://t.co/E3L1JqjH2u","domain_2"
"2305","https://t.co/Kx8cU4s8T1","domain_2"
"2306","https://t.co/WVeO9ED10e","domain_2"
"2307","https://t.co/KkOOVBKndp","domain_616"
"2308","https://t.co/8fvQRizOUX","domain_617"
"2309","https://t.co/QcyXwr2rdv","domain_618"
"2310","https://t.co/6S6sYUYypL","domain_2"
"2311","https://t.co/TDAKtGlU5p","domain_2"
"2312","https://t.co/JlWGshYY3N","domain_2"
"2313","https://t.co/9z9HsmiaVD","domain_89"
"2314","https://t.co/m0fLpPxIlg","domain_2"
"2315","https://t.co/ELTne5v1Qn","domain_2"
"2316","https://t.co/6w6A2L4qAe","domain_2"
"2317","https://t.co/hVxu1Zcvau","domain_617"
"2318","https://t.co/iJmCCMHh5G","domain_2"
"2319","https://t.co/w7SIIdujOH","domain_619"
"2320","https://t.co/PiJG5w2L2u","domain_617"
"2321","https://t.co/jzPrCIqa9D","domain_620"
"2322","https://t.co/r7vPaKlhvI","domain_482"
"2323","https://t.co/iCFQl7I9oP","domain_621"
"2324","https://t.co/sLTtOrRLHs","domain_622"
"2325","https://t.co/9TG7A5OqFP","domain_623"
"2326","https://t.co/hNlSDLhmB9","domain_624"
"2327","https://t.co/jrgJ17oAMt","domain_625"
"2328","https://t.co/CwHSLMB8x9","domain_626"
"2329","https://t.co/BOZlwr716Z","domain_48"
"2330","https://t.co/nJMiDySXoF","domain_627"
"2331","https://t.co/37rHlsobbn","domain_2"
"2332","https://t.co/6cOIDv11qV","domain_2"
"2333","https://t.co/LqGOe7psXp","domain_628"
"2334","https://t.co/XqdVghz8G6","domain_71"
"2335","https://t.co/qrtUzfHOdw","domain_629"
"2336","https://t.co/xBNRPS8xHO","domain_2"
"2337","https://t.co/aw23wXtyjB","domain_630"
"2338","https://t.co/ABgct9VFUa","domain_2"
"2339","https://t.co/hsZjaFxrvi","domain_48"
"2340","https://t.co/0jFNvAXFph","domain_2"
"2341","https://t.co/hALJNnWrwi","domain_627"
"2342","https://t.co/TzWmsEQPHW","domain_631"
"2343","https://t.co/cQtTGrkwf6","domain_632"
"2344","https://t.co/U9x3perXCO","domain_92"
"2345","https://t.co/8rDXcfgQEm","domain_627"
"2346","https://t.co/a2myUTpDiQ","domain_161"
"2347","https://t.co/XrSkT0s9lz","domain_161"
"2348","https://t.co/WFwWRcmi9t","domain_533"
"2349","https://t.co/bcjYleRRYX","domain_4"
"2350","https://t.co/aPreNsss3x","domain_14"
"2351","https://t.co/d7zxZ42QW1","domain_633"
"2352","https://t.co/FYMP4I2Wp5","domain_2"
"2353","https://t.co/Yr9mmIS7jT","domain_2"
"2354","https://t.co/jK7nPdpWRo","domain_4"
"2355","https://t.co/Yqg5Pvw5gX","domain_2"
"2356","https://t.co/P5SoDrkVW3","domain_13"
"2357","https://t.co/IPfzWWNXXP","domain_2"
"2358","https://t.co/Yr67ugEsrm","domain_4"
"2359","https://t.co/M3nSIx073I","domain_634"
"2360","https://t.co/DilyvRoWyJ","domain_26"
"2361","https://t.co/VXixYcbbtH","domain_2"
"2362","https://t.co/HSDonZ49hd","domain_2"
"2363","https://t.co/IufS7UV1HK","domain_2"
"2364","https://t.co/AFrHnLLY8D","domain_2"
"2365","https://t.co/RbbnjkoqUD","domain_27"
"2366","https://t.co/7Ct01nEptL","domain_2"
"2367","https://t.co/XGKyVF9t4f","domain_635"
"2368","https://t.co/eCMJ18AzaI","domain_636"
"2369","https://t.co/kVNahTHUWZ","domain_2"
"2370","https://t.co/Y8xkNpqMnJ","domain_2"
"2371","https://t.co/LxvLqVbc8r","domain_637"
"2372","https://t.co/xzvmzQuS0x","domain_2"
"2373","https://t.co/91eiTHgvDB","domain_519"
"2374","https://t.co/iQ0iWYPizd","domain_13"
"2375","https://t.co/fSPLv8Inwr","domain_2"
"2376","https://t.co/98nOsYzu58","domain_635"
"2377","https://t.co/0PAMznyYuw","domain_638"
"2378","https://t.co/4nzj9qoOay","domain_2"
"2379","https://t.co/itZzKWfhG5","domain_26"
"2380","https://t.co/JU8nfpnedl","domain_4"
"2381","https://t.co/PFSrYJS1pc","domain_639"
"2382","https://t.co/SKdBot7TGF","domain_2"
"2383","https://t.co/DdUxtHvVnr","domain_26"
"2384","https://t.co/tym6tYmh4M","domain_26"
"2385","https://t.co/JWnXH9Q5ov","domain_13"
"2386","https://t.co/PJaY74M2Fi","domain_2"
"2387","https://t.co/WOzuBXRi2p","domain_611"
"2388","https://t.co/fuCOQhcLAD","domain_611"
"2389","https://t.co/u9fCb8dz3h","domain_611"
"2390","https://t.co/yyt4KPtFh8","domain_640"
"2391","https://t.co/YiFXKRQx0C","domain_2"
"2392","https://t.co/Jw6FNnsSxT","domain_2"
"2393","https://t.co/92Pk0HujD8","domain_2"
"2394","https://t.co/mIcjNPuhG0","domain_2"
"2395","https://t.co/dlvZaay7qr","domain_13"
"2396","https://t.co/ed1VpITsWY","domain_641"
"2397","https://t.co/6XSbddlZiy","domain_14"
"2398","https://t.co/4e719w6m4V","domain_611"
"2399","https://t.co/lbkiyfwFlU","domain_611"
"2400","https://t.co/gGn39m60tL","domain_611"
"2401","https://t.co/LFEtNRXyWt","domain_2"
"2402","https://t.co/7vlu8ni90Q","domain_611"
"2403","https://t.co/QddYwTynvF","domain_2"
"2404","https://t.co/3X6RBQJHn3","domain_611"
"2405","https://t.co/BJZSSw4tid","domain_2"
"2406","https://t.co/JeHTQAqDFh","domain_2"
"2407","https://t.co/rOdpt33XFM","domain_266"
"2408","https://t.co/0BVK5tuB4J","domain_2"
"2409","https://t.co/tGLK2UUs2Z","domain_611"
"2410","https://t.co/ZSnnrULaWo","domain_642"
"2411","https://t.co/TVdvP7VdAs","domain_2"
"2412","https://t.co/9xO9mKQqsi","domain_2"
"2413","https://t.co/a0Ad8z5Vsr","domain_611"
"2414","https://t.co/jatxpAFvA9","domain_643"
"2415","https://t.co/JdBTlyMEhY","domain_2"
"2416","https://t.co/u0SYkowVWV","domain_613"
"2417","https://t.co/jGjgR4o5K0","domain_644"
"2418","https://t.co/1W10uKVHoo","domain_2"
"2419","https://t.co/Y8WLOcTeVC","domain_645"
"2420","https://t.co/irpSSresRq","domain_646"
"2421","https://t.co/cB2NWtGy47","domain_2"
"2422","https://t.co/iTG84q7vIi","domain_2"
"2423","https://t.co/bDOTQ8dSlN","domain_647"
"2424","https://t.co/yhAqa5WXoK","domain_406"
"2425","https://t.co/Tk65sKe0zm","domain_648"
"2426","https://t.co/bp8bm8xSXw","domain_2"
"2427","https://t.co/Ih0Awv3L1O","domain_26"
"2428","https://t.co/A3BJabHQhe","domain_2"
"2429","https://t.co/fPtqxVokJC","domain_2"
"2430","https://t.co/0gt63uQGcU","domain_2"
"2431","https://t.co/F1h1mzVSNn","domain_649"
"2432","https://t.co/41Lcb9aepR","domain_650"
"2433","https://t.co/wMDihdiz1r","domain_651"
"2434","https://t.co/NYWrkRQ7Kn","domain_2"
"2435","https://t.co/4eGh1G1Jk7","domain_2"
"2436","https://t.co/s4Srgrmqcz","domain_652"
"2437","https://t.co/xc96rWUSZb","domain_653"
"2438","https://t.co/XM9stfzcpV","domain_2"
"2439","https://t.co/OYMLNLHEca","domain_13"
"2440","https://t.co/M3TiNl4NUX","domain_2"
"2441","https://t.co/ZwPoDn3KOH","domain_654"
"2442","https://t.co/rQiuqXNM2X","domain_129"
"2443","https://t.co/TgtCRU8jiO","domain_647"
"2444","https://t.co/FKqJY3EzyG","domain_129"
"2445","https://t.co/IwPR2qGYsI","domain_2"
"2446","https://t.co/x8W7tF6FHg","domain_2"
"2447","https://t.co/HukwD0RE2a","domain_30"
"2448","https://t.co/ScEfPFvAEU","domain_2"
"2449","https://t.co/nZAFokxX0h","domain_655"
"2450","https://t.co/1o0j9FCPBi","domain_14"
"2451","https://t.co/L6nSLzl7mI","domain_656"
"2452","https://t.co/7C2qhMwtv5","domain_172"
"2453","https://t.co/Woc6AkEHYX","domain_657"
"2454","https://t.co/XYiwR9JETl","domain_2"
"2455","https://t.co/E8aEGOFDY2","domain_658"
"2456","https://t.co/ptq3zMgncK","domain_43"
"2457","https://t.co/j5In8meXAJ","domain_2"
"2458","https://t.co/P3o71DZ992","domain_172"
"2459","https://t.co/qr3YPEkfOe","domain_111"
"2460","https://t.co/tUoTICilBi","domain_659"
"2461","https://t.co/GABecyzBzJ","domain_660"
"2462","https://t.co/zMWeCBWVaO","domain_43"
"2463","https://t.co/XX8RO94fBC","domain_661"
"2464","https://t.co/jYiEgtnC6H","domain_424"
"2465","https://t.co/FPhFESemyJ","domain_43"
"2466","https://t.co/vihdoKScCC","domain_2"
"2467","https://t.co/VjXa13n8Ap","domain_415"
"2468","https://t.co/7jmGwOgqnh","domain_662"
"2469","https://t.co/AXXDCaKzTY","domain_663"
"2470","https://t.co/L53OABEqc9","domain_172"
"2471","https://t.co/q3Izqdk1n0","domain_664"
"2472","https://t.co/wN414hp9hZ","domain_43"
"2473","https://t.co/cEKbxJmPBj","domain_43"
"2474","https://t.co/EWCkcfBI28","domain_43"
"2475","https://t.co/EqCCrTlnbd","domain_665"
"2476","https://t.co/GuRdZEPMhu","domain_666"
"2477","https://t.co/Cwm0ULqu3E","domain_43"
"2478","https://t.co/ejymkZPEEx","domain_2"
"2479","https://t.co/0IYuntXDUv","domain_2"
"2480","https://t.co/hCnmZsfNcI","domain_129"
"2481","https://t.co/NJQV45ndS2","domain_14"
"2482","https://t.co/QxKncvlrh1","domain_416"
"2483","https://t.co/KJnhNPMxGr","domain_2"
"2484","https://t.co/iyjeJop2WI","domain_2"
"2485","https://t.co/0XRysEpQhL","domain_14"
"2486","https://t.co/I4FZ75Utnh","domain_172"
"2487","https://t.co/gzTolLl5Wo","domain_2"
"2488","https://t.co/TuzacdWFqd","domain_2"
"2489","https://t.co/kKiMMBUe04","domain_667"
"2490","https://t.co/ZUM3mluCYS","domain_668"
"2491","https://t.co/g0dN1ChLUo","domain_26"
"2492","https://t.co/zRZEjPEF5j","domain_2"
"2493","https://t.co/8DdijZyNkf","domain_201"
"2494","https://t.co/52Uus4TFN3","domain_2"
"2495","https://t.co/E5cNS6ufPA","domain_217"
"2496","https://t.co/f1R5ISBVks","domain_669"
"2497","https://t.co/V5wSx0LQN2","domain_2"
"2498","https://t.co/xeLoapZp6R","domain_670"
"2499","https://t.co/cT9ejXoLpu","domain_302"
"2500","https://t.co/dMTZMgyRiK","domain_415"
"2501","https://t.co/zj3ODGQHyp","domain_2"
"2502","https://t.co/Eujgu1HVVx","domain_671"
"2503","https://t.co/njiv1n6rYr","domain_228"
"2504","https://t.co/UBCggEHqyN","domain_2"
"2505","https://t.co/iM2HdsKlq5","domain_140"
"2506","https://t.co/D7m9KGMPJI","domain_672"
"2507","https://t.co/XMCRedFXAt","domain_673"
"2508","https://t.co/YYqws4sO9J","domain_4"
"2509","https://t.co/5dUjGypImA","domain_119"
"2510","https://t.co/jWq4KvJH2j","domain_183"
"2511","https://t.co/tdeQwm8ZXn","domain_2"
"2512","https://t.co/RkB7EgKveb","domain_671"
"2513","https://t.co/gptysALfKi","domain_415"
"2514","https://t.co/7adqV1gRVR","domain_415"
"2515","https://t.co/HxVIhDuShP","domain_144"
"2516","https://t.co/12giQbVLYs","domain_671"
"2517","https://t.co/IgH2PAAHnK","domain_673"
"2518","https://t.co/vz19VvgMnv","domain_415"
"2519","https://t.co/Z16DtoQHhG","domain_2"
"2520","https://t.co/bnMKlPZNiP","domain_2"
"2521","https://t.co/IGM2fcmupm","domain_674"
"2522","https://t.co/UxcfBJ3mzx","domain_2"
"2523","https://t.co/Kcm4sgrceR","domain_96"
"2524","https://t.co/IGM2fc4T0M","domain_674"
"2525","https://t.co/YiLTu7SXAr","domain_2"
"2526","https://t.co/czDW8ooWa2","domain_2"
"2527","https://t.co/QwIIhNMChR","domain_14"
"2528","https://t.co/pB4Vbv01ax","domain_14"
"2529","https://t.co/Jshxfvllly","domain_14"
"2530","https://t.co/gghfx8PzMh","domain_675"
"2531","https://t.co/HexPc77otN","domain_2"
"2532","https://t.co/JZWRWlVlSj","domain_676"
"2533","https://t.co/oT3bjjhH8s","domain_677"
"2534","https://t.co/rh7m7T9Gd9","domain_678"
"2535","https://t.co/c8T9ThI7Wd","domain_14"
"2536","https://t.co/u8hSrtrXMm","domain_13"
"2537","https://t.co/tUai0ZwGXU","domain_2"
"2538","https://t.co/XrRLnheLaP","domain_4"
"2539","https://t.co/xY41z0O5ei","domain_679"
"2540","https://t.co/l0dEoCxU6o","domain_14"
"2541","https://t.co/yoi9tOCxiQ","domain_680"
"2542","https://t.co/RfB3JXbiEJ","domain_14"
"2543","https://t.co/2XOhtjQJWh","domain_142"
"2544","https://t.co/BxiohtiC5X","domain_681"
"2545","https://t.co/2q3fuEReY5","domain_2"
"2546","https://t.co/7pQS4rshHb","domain_682"
"2547","https://t.co/BdB0NpgPkH","domain_683"
"2548","https://t.co/jbCC0KShol","domain_2"
"2549","https://t.co/g7K9TqVQbk","domain_683"
"2550","https://t.co/d8NWQce3EW","domain_4"
"2551","https://t.co/wgqKXmby3B","domain_684"
"2552","https://t.co/911F3IXRH0","domain_685"
"2553","https://t.co/42MawZb8T9","domain_4"
"2554","https://t.co/nqNWkTRhsA","domain_13"
"2555","https://t.co/SJkgJxff2r","domain_129"
"2556","https://t.co/jRsGmTT3AI","domain_4"
"2557","https://t.co/rCvDrwoWvO","domain_2"
"2558","https://t.co/g4sChqFEsT","domain_2"
"2559","https://t.co/iQ4BZUCvIg","domain_2"
"2560","https://t.co/iRQj3ZKCUz","domain_2"
"2561","https://t.co/BkdjKSgtjj","domain_2"
"2562","https://t.co/lcM66dHn1l","domain_2"
"2563","https://t.co/H01j9PIrIe","domain_2"
"2564","https://t.co/aeZ3aK1lRN","domain_2"
"2565","https://t.co/l0b14SJ7JB","domain_2"
"2566","https://t.co/CLlWUD4Wsu","domain_2"
"2567","https://t.co/To9ViqooFv","domain_2"
"2568","https://t.co/rGc1afqLmN","domain_2"
"2569","https://t.co/WYg4OUGQY3","domain_2"
"2570","https://t.co/17EGMlNi80","domain_2"
"2571","https://t.co/aKQ4RwjFVL","domain_2"
"2572","https://t.co/JJxcnwBp15","domain_2"
"2573","https://t.co/CtIjdPXABk","domain_14"
"2574","https://t.co/S53zvMS5Rf","domain_2"
"2575","https://t.co/a7iqMhvLSm","domain_2"
"2576","https://t.co/b9vTkDjJ33","domain_2"
"2577","https://t.co/d9PQIXaTX6","domain_2"
"2578","https://t.co/HcwrK81p71","domain_2"
"2579","https://t.co/o3wVScLiCX","domain_2"
"2580","https://t.co/jyxafD4knK","domain_2"
"2581","https://t.co/q9Q87mDEzY","domain_114"
"2582","https://t.co/TEZLTqeyw2","domain_686"
"2583","https://t.co/XKMiJGY59T","domain_2"
"2584","https://t.co/D4c2iqiRnU","domain_2"
"2585","https://t.co/Wnp8jkyESp","domain_2"
"2586","https://t.co/JMu5uyamdu","domain_2"
"2587","https://t.co/VdILiiCyR5","domain_687"
"2588","https://t.co/Z5cfrWado6","domain_2"
"2589","https://t.co/eRhdH37rDh","domain_2"
"2590","https://t.co/IdASYJybrO","domain_14"
"2591","https://t.co/gdoAOLPq91","domain_2"
"2592","https://t.co/ihxkforg4I","domain_2"
"2593","https://t.co/jD6lcRuOHA","domain_2"
"2594","https://t.co/GrzcHkDF37","domain_448"
"2595","https://t.co/zMtOp65Kx2","domain_2"
"2596","https://t.co/klxAUcNP5I","domain_2"
"2597","https://t.co/R4khEH7iaf","domain_2"
"2598","https://t.co/qSZgJfUutu","domain_2"
"2599","https://t.co/iDmhSwewQw","domain_372"
"2600","https://t.co/9DQhdEi357","domain_14"
"2601","https://t.co/iDmhSwewQw","domain_372"
"2602","https://t.co/wwxcOB52zI","domain_2"
"2603","https://t.co/cLN2SXzY1Z","domain_2"
"2604","https://t.co/uniJ1RVrRq","domain_2"
"2605","https://t.co/qadRKEJZ9T","domain_2"
"2606","https://t.co/ODWs0waW9Q","domain_2"
"2607","https://t.co/BRU7t5UzUy","domain_2"
"2608","https://t.co/37qPsSnaCv","domain_14"
"2609","https://t.co/UH6mXI0Uwz","domain_688"
"2610","https://t.co/ge0yd3mKAv","domain_688"
"2611","https://t.co/xzSP5JhVfc","domain_2"
"2612","https://t.co/7mzYcU2IHo","domain_688"
"2613","https://t.co/sCu9QZp6nq","domain_2"
"2614","https://t.co/uzpKaRBAQv","domain_2"
"2615","https://t.co/wDefhbkF9g","domain_2"
"2616","https://t.co/RPnEAJ6fOD","domain_688"
"2617","https://t.co/Q9LxO4QkjI","domain_655"
"2618","https://t.co/cQ7jJ6Yjfz","domain_2"
"2619","https://t.co/omYWCLpGEf","domain_2"
"2620","https://t.co/dADZ5ZFO1g","domain_689"
"2621","https://t.co/64xR9LtNOH","domain_690"
"2622","https://t.co/pCCwsGCymA","domain_2"
"2623","https://t.co/A9PoFHBbjf","domain_105"
"2624","https://t.co/EbbF1N7MAJ","domain_688"
"2625","https://t.co/ysKaDmFBbB","domain_82"
"2626","https://t.co/h31Knuwzz5","domain_689"
"2627","https://t.co/iW2OTzQFkH","domain_2"
"2628","https://t.co/fa0Jt1Yqru","domain_688"
"2629","https://t.co/d0RkCl61Fb","domain_691"
"2630","https://t.co/7JwJTXqCas","domain_2"
"2631","https://t.co/Mnkaji2Q1N","domain_4"
"2632","https://t.co/XEHwmsH7Lv","domain_692"
"2633","https://t.co/vXsQPFE9NA","domain_2"
"2634","https://t.co/WOc1TeVVMP","domain_2"
"2635","https://t.co/pBEgOf4740","domain_2"
"2636","https://t.co/mcc76xOwli","domain_2"
"2637","https://t.co/hsECqcdc7P","domain_425"
"2638","https://t.co/EjKRf8N8A8","domain_129"
"2639","https://t.co/SPHWE6wFI5","domain_2"
"2640","https://t.co/DGATKRdyNy","domain_144"
"2641","https://t.co/MpJ2u4QSYi","domain_2"
"2642","https://t.co/EM1cN7alGk","domain_684"
"2643","https://t.co/KBC2Ax8Zl9","domain_693"
"2644","https://t.co/74YFQxvAK0","domain_694"
"2645","https://t.co/KXrEHVt6hL","domain_2"
"2646","https://t.co/uaBRYnHkn7","domain_2"
"2647","https://t.co/RrIDS0mrJ1","domain_2"
"2648","https://t.co/wybtUk7LbG","domain_2"
